filename,target
pullover_33.jpg,2
pullover_27.jpg,2
pullover_26.jpg,2
pullover_32.jpg,2
pullover_18.jpg,2
pullover_24.jpg,2
pullover_30.jpg,2
pullover_31.jpg,2
pullover_25.jpg,2
pullover_19.jpg,2
pullover_42.jpg,2
pullover_4.jpg,2
pullover_56.jpg,2
pullover_81.jpg,2
pullover_95.jpg,2
pullover_94.jpg,2
pullover_80.jpg,2
pullover_5.jpg,2
pullover_57.jpg,2
pullover_43.jpg,2
pullover_55.jpg,2
pullover_7.jpg,2
pullover_41.jpg,2
pullover_69.jpg,2
pullover_96.jpg,2
pullover_82.jpg,2
pullover_83.jpg,2
pullover_97.jpg,2
pullover_68.jpg,2
pullover_40.jpg,2
pullover_54.jpg,2
pullover_6.jpg,2
pullover_78.jpg,2
pullover_2.jpg,2
pullover_50.jpg,2
pullover_44.jpg,2
pullover_93.jpg,2
pullover_87.jpg,2
pullover_86.jpg,2
pullover_92.jpg,2
pullover_45.jpg,2
pullover_3.jpg,2
pullover_51.jpg,2
pullover_79.jpg,2
pullover_47.jpg,2
pullover_53.jpg,2
pullover_1.jpg,2
pullover_84.jpg,2
pullover_90.jpg,2
pullover_91.jpg,2
pullover_85.jpg,2
pullover_52.jpg,2
pullover_0.jpg,2
pullover_46.jpg,2
bag_63.jpg,9
bag_77.jpg,9
bag_88.jpg,9
bag_89.jpg,9
bag_76.jpg,9
bag_62.jpg,9
bag_74.jpg,9
bag_60.jpg,9
bag_48.jpg,9
bag_49.jpg,9
bag_61.jpg,9
bag_75.jpg,9
bag_59.jpg,9
bag_71.jpg,9
bag_65.jpg,9
bag_64.jpg,9
bag_70.jpg,9
bag_58.jpg,9
bag_8.jpg,9
bag_66.jpg,9
bag_72.jpg,9
bag_99.jpg,9
bag_98.jpg,9
bag_73.jpg,9
bag_67.jpg,9
bag_9.jpg,9
bag_14.jpg,9
bag_28.jpg,9
bag_29.jpg,9
bag_15.jpg,9
bag_17.jpg,9
bag_16.jpg,9
bag_12.jpg,9
bag_13.jpg,9
bag_39.jpg,9
bag_11.jpg,9
bag_10.jpg,9
bag_38.jpg,9
bag_21.jpg,9
bag_35.jpg,9
bag_34.jpg,9
bag_20.jpg,9
bag_36.jpg,9
bag_22.jpg,9
bag_23.jpg,9
bag_37.jpg,9
bag_33.jpg,9
bag_27.jpg,9
bag_26.jpg,9
bag_32.jpg,9
bag_18.jpg,9
bag_24.jpg,9
bag_30.jpg,9
bag_31.jpg,9
bag_25.jpg,9
bag_19.jpg,9
bag_42.jpg,9
bag_4.jpg,9
bag_56.jpg,9
bag_81.jpg,9
bag_95.jpg,9
bag_94.jpg,9
bag_80.jpg,9
bag_5.jpg,9
bag_57.jpg,9
bag_43.jpg,9
bag_55.jpg,9
bag_7.jpg,9
bag_41.jpg,9
bag_69.jpg,9
bag_96.jpg,9
bag_82.jpg,9
bag_83.jpg,9
bag_97.jpg,9
bag_68.jpg,9
bag_40.jpg,9
bag_54.jpg,9
bag_6.jpg,9
bag_78.jpg,9
bag_2.jpg,9
bag_50.jpg,9
bag_44.jpg,9
bag_93.jpg,9
bag_87.jpg,9
bag_86.jpg,9
bag_92.jpg,9
bag_45.jpg,9
bag_3.jpg,9
bag_51.jpg,9
bag_79.jpg,9
bag_47.jpg,9
bag_53.jpg,9
bag_1.jpg,9
bag_84.jpg,9
bag_90.jpg,9
bag_91.jpg,9
bag_85.jpg,9
bag_52.jpg,9
bag_0.jpg,9
bag_46.jpg,9
sandal_63.jpg,5
sandal_77.jpg,5
sandal_88.jpg,5
sandal_89.jpg,5
sandal_76.jpg,5
sandal_62.jpg,5
sandal_74.jpg,5
sandal_60.jpg,5
sandal_48.jpg,5
sandal_49.jpg,5
sandal_61.jpg,5
sandal_75.jpg,5
sandal_59.jpg,5
sandal_71.jpg,5
sandal_65.jpg,5
sandal_64.jpg,5
sandal_70.jpg,5
sandal_58.jpg,5
sandal_8.jpg,5
sandal_66.jpg,5
sandal_72.jpg,5
sandal_99.jpg,5
sandal_98.jpg,5
sandal_73.jpg,5
sandal_67.jpg,5
sandal_9.jpg,5
sandal_14.jpg,5
sandal_28.jpg,5
sandal_29.jpg,5
sandal_15.jpg,5
sandal_17.jpg,5
sandal_16.jpg,5
sandal_12.jpg,5
sandal_13.jpg,5
sandal_39.jpg,5
sandal_11.jpg,5
sandal_10.jpg,5
sandal_38.jpg,5
sandal_21.jpg,5
sandal_35.jpg,5
sandal_34.jpg,5
sandal_20.jpg,5
sandal_36.jpg,5
sandal_22.jpg,5
sandal_23.jpg,5
sandal_37.jpg,5
sandal_33.jpg,5
sandal_27.jpg,5
sandal_26.jpg,5
sandal_32.jpg,5
sandal_18.jpg,5
sandal_24.jpg,5
sandal_30.jpg,5
sandal_31.jpg,5
sandal_25.jpg,5
sandal_19.jpg,5
sandal_42.jpg,5
sandal_4.jpg,5
sandal_56.jpg,5
sandal_81.jpg,5
sandal_95.jpg,5
sandal_94.jpg,5
sandal_80.jpg,5
sandal_5.jpg,5
sandal_57.jpg,5
sandal_43.jpg,5
sandal_55.jpg,5
sandal_7.jpg,5
sandal_41.jpg,5
sandal_69.jpg,5
sandal_96.jpg,5
sandal_82.jpg,5
sandal_83.jpg,5
sandal_97.jpg,5
sandal_68.jpg,5
sandal_40.jpg,5
sandal_54.jpg,5
sandal_6.jpg,5
sandal_78.jpg,5
sandal_2.jpg,5
sandal_50.jpg,5
sandal_44.jpg,5
sandal_93.jpg,5
sandal_87.jpg,5
sandal_86.jpg,5
sandal_92.jpg,5
sandal_45.jpg,5
sandal_3.jpg,5
sandal_51.jpg,5
sandal_79.jpg,5
sandal_47.jpg,5
sandal_53.jpg,5
sandal_1.jpg,5
sandal_84.jpg,5
sandal_90.jpg,5
sandal_91.jpg,5
sandal_85.jpg,5
sandal_52.jpg,5
sandal_0.jpg,5
sandal_46.jpg,5
coat_63.jpg,4
coat_77.jpg,4
coat_88.jpg,4
coat_89.jpg,4
coat_76.jpg,4
coat_62.jpg,4
coat_74.jpg,4
coat_60.jpg,4
coat_48.jpg,4
coat_49.jpg,4
coat_61.jpg,4
coat_75.jpg,4
coat_59.jpg,4
coat_71.jpg,4
coat_65.jpg,4
coat_64.jpg,4
coat_70.jpg,4
coat_58.jpg,4
coat_8.jpg,4
coat_66.jpg,4
coat_72.jpg,4
coat_99.jpg,4
coat_98.jpg,4
coat_73.jpg,4
coat_67.jpg,4
coat_9.jpg,4
coat_14.jpg,4
coat_28.jpg,4
coat_29.jpg,4
coat_15.jpg,4
coat_17.jpg,4
coat_16.jpg,4
coat_12.jpg,4
coat_13.jpg,4
coat_39.jpg,4
coat_11.jpg,4
coat_10.jpg,4
coat_38.jpg,4
coat_21.jpg,4
coat_35.jpg,4
coat_34.jpg,4
coat_20.jpg,4
coat_36.jpg,4
coat_22.jpg,4
coat_23.jpg,4
coat_37.jpg,4
coat_33.jpg,4
coat_27.jpg,4
coat_26.jpg,4
coat_32.jpg,4
coat_18.jpg,4
coat_24.jpg,4
coat_30.jpg,4
coat_31.jpg,4
coat_25.jpg,4
coat_19.jpg,4
coat_42.jpg,4
coat_4.jpg,4
coat_56.jpg,4
coat_81.jpg,4
coat_95.jpg,4
coat_94.jpg,4
coat_80.jpg,4
coat_5.jpg,4
coat_57.jpg,4
coat_43.jpg,4
coat_55.jpg,4
coat_7.jpg,4
coat_41.jpg,4
coat_69.jpg,4
coat_96.jpg,4
coat_82.jpg,4
coat_83.jpg,4
coat_97.jpg,4
coat_68.jpg,4
coat_40.jpg,4
coat_54.jpg,4
coat_6.jpg,4
coat_78.jpg,4
coat_2.jpg,4
coat_50.jpg,4
coat_44.jpg,4
coat_93.jpg,4
coat_87.jpg,4
coat_86.jpg,4
coat_92.jpg,4
coat_45.jpg,4
coat_3.jpg,4
coat_51.jpg,4
coat_79.jpg,4
coat_47.jpg,4
coat_53.jpg,4
coat_1.jpg,4
coat_84.jpg,4
coat_90.jpg,4
coat_91.jpg,4
coat_85.jpg,4
coat_52.jpg,4
coat_0.jpg,4
coat_46.jpg,4
dress_63.jpg,3
dress_77.jpg,3
dress_88.jpg,3
dress_89.jpg,3
dress_76.jpg,3
dress_62.jpg,3
dress_74.jpg,3
dress_60.jpg,3
dress_48.jpg,3
dress_49.jpg,3
dress_61.jpg,3
dress_75.jpg,3
dress_59.jpg,3
dress_71.jpg,3
dress_65.jpg,3
dress_64.jpg,3
dress_70.jpg,3
dress_58.jpg,3
dress_8.jpg,3
dress_66.jpg,3
dress_72.jpg,3
dress_99.jpg,3
dress_98.jpg,3
dress_73.jpg,3
dress_67.jpg,3
dress_9.jpg,3
dress_14.jpg,3
dress_28.jpg,3
dress_29.jpg,3
dress_15.jpg,3
dress_17.jpg,3
dress_16.jpg,3
dress_12.jpg,3
dress_13.jpg,3
dress_39.jpg,3
dress_11.jpg,3
dress_10.jpg,3
dress_38.jpg,3
dress_21.jpg,3
dress_35.jpg,3
dress_34.jpg,3
dress_20.jpg,3
dress_36.jpg,3
dress_22.jpg,3
dress_23.jpg,3
dress_37.jpg,3
dress_33.jpg,3
dress_27.jpg,3
dress_26.jpg,3
dress_32.jpg,3
dress_18.jpg,3
dress_24.jpg,3
dress_30.jpg,3
dress_31.jpg,3
dress_25.jpg,3
dress_19.jpg,3
dress_42.jpg,3
dress_4.jpg,3
dress_56.jpg,3
dress_81.jpg,3
dress_95.jpg,3
dress_94.jpg,3
dress_80.jpg,3
dress_5.jpg,3
dress_57.jpg,3
dress_43.jpg,3
dress_55.jpg,3
dress_7.jpg,3
dress_41.jpg,3
dress_69.jpg,3
dress_96.jpg,3
dress_82.jpg,3
dress_83.jpg,3
dress_97.jpg,3
dress_68.jpg,3
dress_40.jpg,3
dress_54.jpg,3
dress_6.jpg,3
dress_78.jpg,3
dress_2.jpg,3
dress_50.jpg,3
dress_44.jpg,3
dress_93.jpg,3
dress_87.jpg,3
dress_86.jpg,3
dress_92.jpg,3
dress_45.jpg,3
dress_3.jpg,3
dress_51.jpg,3
dress_79.jpg,3
dress_47.jpg,3
dress_53.jpg,3
dress_1.jpg,3
dress_84.jpg,3
dress_90.jpg,3
dress_91.jpg,3
dress_85.jpg,3
dress_52.jpg,3
dress_0.jpg,3
dress_46.jpg,3
tshirt_63.jpg,0
tshirt_77.jpg,0
tshirt_88.jpg,0
tshirt_89.jpg,0
tshirt_76.jpg,0
tshirt_62.jpg,0
tshirt_74.jpg,0
tshirt_60.jpg,0
tshirt_48.jpg,0
tshirt_49.jpg,0
tshirt_61.jpg,0
tshirt_75.jpg,0
tshirt_59.jpg,0
tshirt_71.jpg,0
tshirt_65.jpg,0
tshirt_64.jpg,0
tshirt_70.jpg,0
tshirt_58.jpg,0
tshirt_8.jpg,0
tshirt_66.jpg,0
tshirt_72.jpg,0
tshirt_99.jpg,0
tshirt_98.jpg,0
tshirt_73.jpg,0
tshirt_67.jpg,0
tshirt_9.jpg,0
tshirt_14.jpg,0
tshirt_28.jpg,0
tshirt_29.jpg,0
tshirt_15.jpg,0
tshirt_17.jpg,0
tshirt_16.jpg,0
tshirt_12.jpg,0
tshirt_13.jpg,0
tshirt_39.jpg,0
tshirt_11.jpg,0
tshirt_10.jpg,0
tshirt_38.jpg,0
tshirt_21.jpg,0
tshirt_35.jpg,0
tshirt_34.jpg,0
tshirt_20.jpg,0
tshirt_36.jpg,0
tshirt_22.jpg,0
tshirt_23.jpg,0
tshirt_37.jpg,0
tshirt_33.jpg,0
tshirt_27.jpg,0
tshirt_26.jpg,0
tshirt_32.jpg,0
tshirt_18.jpg,0
tshirt_24.jpg,0
tshirt_30.jpg,0
tshirt_31.jpg,0
tshirt_25.jpg,0
tshirt_19.jpg,0
tshirt_42.jpg,0
tshirt_4.jpg,0
tshirt_56.jpg,0
tshirt_81.jpg,0
tshirt_95.jpg,0
tshirt_94.jpg,0
tshirt_80.jpg,0
tshirt_5.jpg,0
tshirt_57.jpg,0
tshirt_43.jpg,0
tshirt_55.jpg,0
tshirt_7.jpg,0
tshirt_41.jpg,0
tshirt_69.jpg,0
tshirt_96.jpg,0
tshirt_82.jpg,0
tshirt_83.jpg,0
tshirt_97.jpg,0
tshirt_68.jpg,0
tshirt_40.jpg,0
tshirt_54.jpg,0
tshirt_6.jpg,0
tshirt_78.jpg,0
tshirt_2.jpg,0
tshirt_50.jpg,0
tshirt_44.jpg,0
tshirt_93.jpg,0
tshirt_87.jpg,0
tshirt_86.jpg,0
tshirt_92.jpg,0
tshirt_45.jpg,0
tshirt_3.jpg,0
tshirt_51.jpg,0
tshirt_79.jpg,0
tshirt_47.jpg,0
tshirt_53.jpg,0
tshirt_1.jpg,0
tshirt_84.jpg,0
tshirt_90.jpg,0
tshirt_91.jpg,0
tshirt_85.jpg,0
tshirt_52.jpg,0
tshirt_0.jpg,0
tshirt_46.jpg,0
trouser_63.jpg,1
trouser_77.jpg,1
trouser_88.jpg,1
trouser_89.jpg,1
trouser_76.jpg,1
trouser_62.jpg,1
trouser_74.jpg,1
trouser_60.jpg,1
trouser_48.jpg,1
trouser_49.jpg,1
trouser_61.jpg,1
trouser_75.jpg,1
trouser_59.jpg,1
trouser_71.jpg,1
trouser_65.jpg,1
trouser_64.jpg,1
trouser_70.jpg,1
trouser_58.jpg,1
trouser_8.jpg,1
trouser_66.jpg,1
trouser_72.jpg,1
trouser_99.jpg,1
trouser_98.jpg,1
trouser_73.jpg,1
trouser_67.jpg,1
trouser_9.jpg,1
trouser_14.jpg,1
trouser_28.jpg,1
trouser_29.jpg,1
trouser_15.jpg,1
trouser_17.jpg,1
trouser_16.jpg,1
trouser_12.jpg,1
trouser_13.jpg,1
trouser_39.jpg,1
trouser_11.jpg,1
trouser_10.jpg,1
trouser_38.jpg,1
trouser_21.jpg,1
trouser_35.jpg,1
trouser_34.jpg,1
trouser_20.jpg,1
trouser_36.jpg,1
trouser_22.jpg,1
trouser_23.jpg,1
trouser_37.jpg,1
trouser_33.jpg,1
trouser_27.jpg,1
trouser_26.jpg,1
trouser_32.jpg,1
trouser_18.jpg,1
trouser_24.jpg,1
trouser_30.jpg,1
trouser_31.jpg,1
trouser_25.jpg,1
trouser_19.jpg,1
trouser_42.jpg,1
trouser_4.jpg,1
trouser_56.jpg,1
trouser_81.jpg,1
trouser_95.jpg,1
trouser_94.jpg,1
trouser_80.jpg,1
trouser_5.jpg,1
trouser_57.jpg,1
trouser_43.jpg,1
trouser_55.jpg,1
trouser_7.jpg,1
trouser_41.jpg,1
trouser_69.jpg,1
trouser_96.jpg,1
trouser_82.jpg,1
trouser_83.jpg,1
trouser_97.jpg,1
trouser_68.jpg,1
trouser_40.jpg,1
trouser_54.jpg,1
trouser_6.jpg,1
trouser_78.jpg,1
trouser_2.jpg,1
trouser_50.jpg,1
trouser_44.jpg,1
trouser_93.jpg,1
trouser_87.jpg,1
trouser_86.jpg,1
trouser_92.jpg,1
trouser_45.jpg,1
trouser_3.jpg,1
trouser_51.jpg,1
trouser_79.jpg,1
trouser_47.jpg,1
trouser_53.jpg,1
trouser_1.jpg,1
trouser_84.jpg,1
trouser_90.jpg,1
trouser_91.jpg,1
trouser_85.jpg,1
trouser_52.jpg,1
trouser_0.jpg,1
trouser_46.jpg,1
sneaker_63.jpg,7
sneaker_77.jpg,7
sneaker_88.jpg,7
sneaker_89.jpg,7
sneaker_76.jpg,7
sneaker_62.jpg,7
sneaker_74.jpg,7
sneaker_60.jpg,7
sneaker_48.jpg,7
sneaker_49.jpg,7
sneaker_61.jpg,7
sneaker_75.jpg,7
sneaker_59.jpg,7
sneaker_71.jpg,7
sneaker_65.jpg,7
sneaker_64.jpg,7
sneaker_70.jpg,7
sneaker_58.jpg,7
sneaker_8.jpg,7
sneaker_66.jpg,7
sneaker_72.jpg,7
sneaker_99.jpg,7
sneaker_98.jpg,7
sneaker_73.jpg,7
sneaker_67.jpg,7
sneaker_9.jpg,7
sneaker_14.jpg,7
sneaker_28.jpg,7
sneaker_29.jpg,7
sneaker_15.jpg,7
sneaker_17.jpg,7
sneaker_16.jpg,7
sneaker_12.jpg,7
sneaker_13.jpg,7
sneaker_39.jpg,7
sneaker_11.jpg,7
sneaker_10.jpg,7
sneaker_38.jpg,7
sneaker_21.jpg,7
sneaker_35.jpg,7
sneaker_34.jpg,7
sneaker_20.jpg,7
sneaker_36.jpg,7
sneaker_22.jpg,7
sneaker_23.jpg,7
sneaker_37.jpg,7
sneaker_33.jpg,7
sneaker_27.jpg,7
sneaker_26.jpg,7
sneaker_32.jpg,7
sneaker_18.jpg,7
sneaker_24.jpg,7
sneaker_30.jpg,7
sneaker_31.jpg,7
sneaker_25.jpg,7
sneaker_19.jpg,7
sneaker_42.jpg,7
sneaker_4.jpg,7
sneaker_56.jpg,7
sneaker_81.jpg,7
sneaker_95.jpg,7
sneaker_94.jpg,7
sneaker_80.jpg,7
sneaker_5.jpg,7
sneaker_57.jpg,7
sneaker_43.jpg,7
sneaker_55.jpg,7
sneaker_7.jpg,7
sneaker_41.jpg,7
sneaker_69.jpg,7
sneaker_96.jpg,7
sneaker_82.jpg,7
sneaker_83.jpg,7
sneaker_97.jpg,7
sneaker_68.jpg,7
sneaker_40.jpg,7
sneaker_54.jpg,7
sneaker_6.jpg,7
sneaker_78.jpg,7
sneaker_2.jpg,7
sneaker_50.jpg,7
sneaker_44.jpg,7
sneaker_93.jpg,7
sneaker_87.jpg,7
sneaker_86.jpg,7
sneaker_92.jpg,7
sneaker_45.jpg,7
sneaker_3.jpg,7
sneaker_51.jpg,7
sneaker_79.jpg,7
sneaker_47.jpg,7
sneaker_53.jpg,7
sneaker_1.jpg,7
sneaker_84.jpg,7
sneaker_90.jpg,7
sneaker_91.jpg,7
sneaker_85.jpg,7
sneaker_52.jpg,7
sneaker_0.jpg,7
sneaker_46.jpg,7
boot_63.jpg,8
boot_77.jpg,8
boot_88.jpg,8
boot_89.jpg,8
boot_76.jpg,8
boot_62.jpg,8
boot_74.jpg,8
boot_60.jpg,8
boot_48.jpg,8
boot_49.jpg,8
boot_61.jpg,8
boot_75.jpg,8
boot_59.jpg,8
boot_71.jpg,8
boot_65.jpg,8
boot_64.jpg,8
boot_70.jpg,8
boot_58.jpg,8
boot_8.jpg,8
boot_66.jpg,8
boot_72.jpg,8
boot_99.jpg,8
boot_98.jpg,8
boot_73.jpg,8
boot_67.jpg,8
boot_9.jpg,8
boot_14.jpg,8
boot_28.jpg,8
boot_29.jpg,8
boot_15.jpg,8
boot_17.jpg,8
boot_16.jpg,8
boot_12.jpg,8
boot_13.jpg,8
boot_39.jpg,8
boot_11.jpg,8
boot_10.jpg,8
boot_38.jpg,8
boot_21.jpg,8
boot_35.jpg,8
boot_34.jpg,8
boot_20.jpg,8
boot_36.jpg,8
boot_22.jpg,8
boot_23.jpg,8
boot_37.jpg,8
boot_33.jpg,8
boot_27.jpg,8
boot_26.jpg,8
boot_32.jpg,8
boot_18.jpg,8
boot_24.jpg,8
boot_30.jpg,8
boot_31.jpg,8
boot_25.jpg,8
boot_19.jpg,8
boot_42.jpg,8
boot_4.jpg,8
boot_56.jpg,8
boot_81.jpg,8
boot_95.jpg,8
boot_94.jpg,8
boot_80.jpg,8
boot_5.jpg,8
boot_57.jpg,8
boot_43.jpg,8
boot_55.jpg,8
boot_7.jpg,8
boot_41.jpg,8
boot_69.jpg,8
boot_96.jpg,8
boot_82.jpg,8
boot_83.jpg,8
boot_97.jpg,8
boot_68.jpg,8
boot_40.jpg,8
boot_54.jpg,8
boot_6.jpg,8
boot_78.jpg,8
boot_2.jpg,8
boot_50.jpg,8
boot_44.jpg,8
boot_93.jpg,8
boot_87.jpg,8
boot_86.jpg,8
boot_92.jpg,8
boot_45.jpg,8
boot_3.jpg,8
boot_51.jpg,8
boot_79.jpg,8
boot_47.jpg,8
boot_53.jpg,8
boot_1.jpg,8
boot_84.jpg,8
boot_90.jpg,8
boot_91.jpg,8
boot_85.jpg,8
boot_52.jpg,8
boot_0.jpg,8
boot_46.jpg,8
